avg_weeks_unemployed,cont_claims_insur_unemploy,full_employ_level,part_employ_level,not_in_labor_force,gov_unemp_insur,labor_particip_women,labor_particip_men,labor_particip_total,real_estate_loans,consumer_loans,commerc_indust_loans,m1_real,unemp_less_five_weeks,unemp_5_to_14_wks,unemp_15_to_26_wks,unemp_over_27_wks,personal_consum_exp,personal_save_rate,emp_pop_ratio,unemploy_rate,insured_unemploy_rate,corp_profit_aftertax_without,corp_profit_aftertax_with,corp_profit_beforetax_without,fed_debt_precent_gdp,m1_velocity
14.7,3550500.0,135701.0,4112,72623,40.8,59.5,74.0,66.5,1755.5237,574.1665,1012.1083,670.1,3044.0,2606.0,1375.0,1203.0,7174.3,6.1,62.7,5.7,2.7750000000000000,538.088,705.127,685.452,55.66835,9.055
15.0,3554250.0,136438.0,4289,72010,41.8,59.9,74.2,66.8,1766.5349,575.7538,1016.8137,668.9,2984.0,2577.0,1394.0,1214.0,7218.3,5.8,63.0,5.7,2.7500000000000000,,,,,
15.4,3610800.0,136177.0,4101,72343,45.9,59.7,74.1,66.6,1771.5447,575.2354,1011.8533,668.5,3074.0,2563.0,1390.0,1330.0,7237.2,5.9,62.8,5.7,2.8200000000000000,,,,,
16.3,3689250.0,136126.0,4199,72281,59.0,59.7,74.2,66.7,1782.0801,580.5024,1000.2784,662.0,2932.0,2872.0,1395.0,1457.0,7305.4,5.8,62.7,5.9,2.8750000000000000,596.152,729.565,749.824,56.24119,9.155
16.8,3712000.0,136539.0,4103,72260,62.8,59.6,74.5,66.7,1790.7114,580.7222,990.9706,662.6,2843.0,2584.0,1393.0,1574.0,7282.7,6.5,62.9,5.8,2.9000000000000000,,,,,
16.9,3635200.0,136415.0,4048,72600,59.7,59.6,74.2,66.6,1817.1464,579.2204,984.0953,664.4,2711.0,2654.0,1382.0,1641.0,7318.2,6.4,62.7,5.8,2.8400000000000000,,,,,
16.9,3504250.0,136413.0,4145,72827,57.9,59.5,74.1,66.5,1837.0191,578.4135,976.6811,666.2,2891.0,2467.0,1382.0,1584.0,7380.4,5.5,62.7,5.8,2.7250000000000000,652.139,752.785,813.945,56.66127,9.205
16.5,3516800.0,136705.0,4301,72856,56.4,59.6,74.1,66.6,1866.9556,590.7467,972.469,657.7,2927.0,2525.0,1313.0,1573.0,7401.5,5.4,62.7,5.7,2.7600000000000000,,,,,
17.6,3555000.0,137302.0,4329,72554,56.5,59.7,74.4,66.7,1901.8249,598.759,966.3076,661.6,2772.0,2526.0,1391.0,1580.0,7391.0,5.7,63.0,5.7,2.8000000000000000,,,,,
17.8,3555750.0,137008.0,4314,73026,55.4,59.6,74.0,66.6,1947.0183,606.2236,962.8375,664.5,2765.0,2512.0,1388.0,1653.0,7430.7,5.7,62.7,5.7,2.8000000000000000,725.113,816.675,904.966,57.85782,9.14
17.6,3482400.0,136521.0,4329,73508,52.0,59.5,73.7,66.4,1980.6771,605.5258,960.5434,666.4,2950.0,2505.0,1319.0,1743.0,7459.7,5.7,62.5,5.9,2.7400000000000000,,,,,
18.5,3482750.0,136426.0,4321,73675,53.7,59.5,73.6,66.3,2009.8015,610.9638,957.8373,671.2,2838.0,2589.0,1347.0,1924.0,7512.8,5.5,62.4,6.0,2.7250000000000000,,,,,
18.5,3414500.0,137417.0,4607,73960,51.1,59.7,73.5,66.4,2033.9342,610.1132,950.3562,672.1,2856.0,2582.0,1405.0,1760.0,7533.1,5.5,62.5,5.8,2.6750000000000000,721.524,788.666,921.467,57.77057,9.056
18.5,3437000.0,137482.0,4844,74015,51.1,59.6,73.7,66.4,2067.7227,608.5137,941.6312,674.4,2798.0,2611.0,1297.0,1864.0,7535.9,5.6,62.5,5.9,2.7250000000000000,,,,,
18.1,3540800.0,137434.0,4652,74295,53.1,59.7,73.3,66.3,2083.7077,603.3698,937.5243,673.9,2831.0,2567.0,1363.0,1798.0,7598.4,5.3,62.4,5.9,2.8000000000000000,,,,,
19.4,3629750.0,137633.0,4798,74066,54.8,59.7,73.6,66.4,2106.777,602.3366,935.0996,682.3,2794.0,2661.0,1421.0,1927.0,7621.0,5.3,62.4,6.0,2.8500000000000000,723.377,828.343,919.833,58.96044,8.932
19.0,3719200.0,137544.0,4570,74268,54.8,59.7,73.6,66.4,2131.431,613.1222,924.0747,693.7,2988.0,2631.0,1389.0,1929.0,7628.1,5.8,62.3,6.1,2.9200000000000000,,,,,
19.9,3701500.0,137790.0,4592,73958,56.1,59.9,73.6,66.5,2150.8679,613.4225,917.3812,699.6,2906.0,2745.0,1453.0,2100.0,7678.6,5.5,62.3,6.3,2.9250000000000000,,,,,
19.7,3616250.0,137474.0,4648,74767,54.7,59.5,73.4,66.2,2177.8288,617.9408,921.5051,700.9,2720.0,2616.0,1661.0,1972.0,7738.2,6.2,62.1,6.2,2.8500000000000000,763.915,858.038,981.564,58.64208,8.941
19.2,3596400.0,137549.0,4419,75062,53.6,59.5,73.3,66.1,2221.3381,618.834,909.697,702.7,2801.0,2625.0,1561.0,1995.0,7834.5,6.0,62.1,6.1,2.8200000000000000,,,,,
19.5,3575750.0,137609.0,4882,75249,54.4,59.1,73.6,66.1,2235.2131,618.2756,899.9034,700.8,2704.0,2775.0,1472.0,2014.0,7835.0,5.1,62.0,6.1,2.8000000000000000,,,,,
19.3,3486250.0,137984.0,4813,75324,52.8,59.3,73.4,66.1,2213.4375,617.3407,886.949,701.9,2710.0,2593.0,1492.0,1959.0,7845.7,5.3,62.1,6.0,2.7250000000000000,816.612,894.897,1057.618,59.4596,9.046
19.9,3373400.0,138424.0,4862,75280,50.5,59.2,73.6,66.1,2202.52,646.451,881.8097,702.2,2656.0,2509.0,1414.0,2006.0,7899.6,5.4,62.3,5.8,2.6400000000000000,,,,,
19.8,3270250.0,138411.0,4750,75780,51.1,59.0,73.5,65.9,2207.4173,664.7987,883.6248,704.2,2554.0,2455.0,1435.0,1931.0,7929.2,5.4,62.2,5.7,2.6000000000000000,,,,,
19.9,3148200.0,138472.0,4705,75319,46.2,59.1,73.7,66.1,2224.5296,671.8748,876.399,701.0,2685.0,2369.0,1453.0,1911.0,7987.4,5.0,62.3,5.7,2.5000000000000000,928.229,990.974,1179.638,59.82355,9.039
20.1,3114750.0,138542.0,4549,75648,42.0,59.2,73.2,66.0,2251.9184,671.2669,874.5648,707.8,2425.0,2436.0,1392.0,1856.0,8019.8,5.0,62.3,5.6,2.4500000000000000,,,,,
19.8,3046250.0,138453.0,4742,75606,38.5,59.3,73.2,66.0,2288.9524,669.6902,869.3828,710.2,2637.0,2434.0,1331.0,1983.0,8076.0,4.9,62.2,5.8,2.4000000000000000,,,,,
19.6,3000750.0,138680.0,4568,75907,36.3,59.2,73.1,65.9,2343.1575,672.1083,864.4977,711.2,2780.0,2400.0,1166.0,1805.0,8088.6,5.3,62.3,5.6,2.3750000000000000,967.703,1000.078,1239.285,60.07385,9.062
19.8,2975600.0,138852.0,4588,75903,35.8,59.3,73.1,66.0,2383.9518,677.0934,862.8468,708.4,2723.0,2378.0,1304.0,1799.0,8163.2,5.2,62.3,5.6,2.3800000000000000,,,,,
20.5,2950750.0,139174.0,4443,75735,35.5,59.3,73.3,66.1,2409.7737,679.9985,869.1601,710.8,2677.0,2387.0,1284.0,1847.0,8147.2,5.8,62.4,5.6,2.3500000000000000,,,,,
18.8,2917000.0,139556.0,4449,75730,35.0,59.3,73.5,66.1,2413.7223,680.0532,878.1274,709.0,2820.0,2384.0,1237.0,1681.0,8218.9,5.2,62.5,5.5,2.3000000000000000,1010.194,1037.668,1302.93,59.97601,9.096
18.8,2891500.0,139573.0,4474,76113,34.9,59.0,73.4,66.0,2437.3396,683.627,883.0413,715.8,2660.0,2563.0,1206.0,1640.0,8253.1,5.1,62.4,5.4,2.3000000000000000,,,,,
19.4,2862750.0,139487.0,4487,76526,34.2,59.0,73.2,65.8,2466.4897,686.4476,886.8305,717.9,2758.0,2276.0,1209.0,1702.0,8321.1,4.6,62.3,5.4,2.3000000000000000,,,,,
19.5,2778000.0,139732.0,4820,76399,33.3,59.0,73.3,65.9,2495.9697,684.3573,889.3048,714.0,2732.0,2303.0,1304.0,1737.0,8374.6,4.5,62.3,5.5,2.2000000000000000,1010.647,1014.537,1308.967,60.66032,9.135
19.7,2734500.0,140231.0,4547,76259,32.9,59.0,73.5,66.0,2526.2584,680.7308,897.6515,716.8,2638.0,2339.0,1258.0,1702.0,8420.6,4.0,62.5,5.4,2.1500000000000000,,,,,
19.4,2719000.0,140125.0,4427,76581,32.5,59.1,73.2,65.9,2552.7353,691.4536,906.4346,717.8,2768.0,2268.0,1274.0,1653.0,8481.5,6.8,62.4,5.4,2.1500000000000000,,,,,
19.5,2723800.0,140245.0,4389,76808,32.7,59.1,73.0,65.8,2576.0481,693.7612,921.4483,713.5,2635.0,2298.0,1203.0,1648.0,8470.2,3.6,62.4,5.3,2.1400000000000000,1228.657,1066.312,1604.404,60.94141,9.317
19.1,2686500.0,140385.0,4250,76677,31.9,59.1,73.2,65.9,2605.709,690.7449,931.8511,712.6,2749.0,2345.0,1268.0,1628.0,8529.2,3.2,62.4,5.4,2.1000000000000000,,,,,
19.5,2659500.0,140654.0,4388,76846,31.6,59.0,73.2,65.9,2650.1303,693.1078,945.8355,709.9,2483.0,2328.0,1157.0,1660.0,8569.5,3.4,62.4,5.2,2.1000000000000000,,,,,
19.6,2604400.0,141254.0,4278,76514,30.9,59.2,73.4,66.1,2681.429,693.5216,958.5624,701.3,2688.0,2289.0,1069.0,1609.0,8645.6,3.0,62.7,5.2,2.0400000000000000,1252.584,1093.018,1616.546,60.70087,9.436
18.6,2586250.0,141609.0,4315,76409,30.9,59.3,73.5,66.1,2696.0769,691.7583,968.6476,705.6,2754.0,2231.0,1145.0,1538.0,8643.9,3.5,62.8,5.1,2.0000000000000000,,,,,
17.9,2600000.0,141714.0,4432,76673,30.9,59.2,73.4,66.1,2733.5159,692.8801,975.072,712.5,2659.0,2361.0,1030.0,1375.0,8724.8,2.8,62.7,5.0,2.0250000000000000,,,,,
17.6,2595200.0,142026.0,4400,76721,30.9,59.2,73.4,66.1,2781.5281,697.5767,989.6478,702.4,2568.0,2368.0,1068.0,1380.0,8829.5,2.2,62.8,5.0,2.0200000000000000,1296.981,1112.78,1667.23,60.3575,9.558
18.4,2580750.0,142434.0,4491,76642,30.9,59.3,73.5,66.2,2823.9679,705.8432,995.8914,702.6,2570.0,2304.0,1161.0,1407.0,8832.4,2.6,62.9,4.9,2.0000000000000000,,,,,
17.9,2716500.0,142401.0,4675,76739,32.8,59.4,73.3,66.1,2845.167,711.0947,1000.9504,693.5,2763.0,2294.0,1098.0,1439.0,8885.8,2.6,62.8,5.0,2.1250000000000000,,,,,
17.9,2803400.0,142548.0,4269,76958,33.5,59.5,73.2,66.1,2870.1461,702.558,1014.4811,691.4,2719.0,2296.0,1070.0,1422.0,8926.6,3.0,62.8,5.0,2.1800000000000000,1363.54,1163.425,1772.577,61.28277,9.692
17.5,2701250.0,142499.0,4219,77138,32.2,59.3,73.2,66.0,2894.3502,704.6118,1022.638,694.6,2823.0,2282.0,1116.0,1370.0,8938.5,3.5,62.7,5.0,2.1000000000000000,,,,,
17.5,2639400.0,142752.0,4115,77394,32.0,59.2,73.2,66.0,2925.5772,703.3281,1036.1766,693.7,2588.0,2249.0,1073.0,1356.0,8969.6,3.6,62.8,4.9,2.0600000000000000,,,,,
16.9,2557000.0,143150.0,4123,77339,30.8,59.1,73.4,66.0,2944.7181,702.1971,1048.8184,692.2,2527.0,2194.0,1100.0,1170.0,9059.8,4.2,62.9,4.7,2.0000000000000000,1387.911,1208.233,1809.292,61.53482,9.855
17.8,2507250.0,143457.0,4174,77122,30.3,59.3,73.5,66.1,2972.372,699.8758,1058.4791,691.3,2577.0,2088.0,1195.0,1350.0,9090.1,4.2,63.0,4.8,1.9500000000000000,,,,,
17.1,2455500.0,143741.0,3972,77161,29.8,59.2,73.6,66.2,2997.7415,706.8798,1068.6959,692.6,2659.0,1999.0,1064.0,1309.0,9122.1,4.2,63.1,4.7,1.9000000000000000,,,,,
16.7,2401000.0,143761.0,3900,77318,29.4,59.2,73.5,66.1,3030.8543,712.8166,1084.9813,688.3,2665.0,2142.0,1022.0,1331.0,9174.8,3.9,63.0,4.7,1.8800000000000000,1425.152,1210.472,1857.786,61.23753,9.954
17.1,2383750.0,144089.0,4111,77359,29.4,59.2,73.5,66.1,3058.915,722.7655,1103.1932,689.1,2545.0,2189.0,969.0,1333.0,9215.1,3.7,63.1,4.6,1.8250000000000000,,,,,
16.6,2408500.0,144353.0,4318,77317,29.7,59.5,73.4,66.2,3093.0654,714.8419,1118.7867,681.6,2705.0,2076.0,982.0,1145.0,9240.8,3.9,63.1,4.6,1.9000000000000000,,,,,
17.1,2449400.0,144202.0,4303,77535,30.5,59.6,73.1,66.1,3120.4714,710.3173,1130.6437,676.4,2721.0,2126.0,986.0,1304.0,9322.6,3.3,63.0,4.7,1.8800000000000000,1444.791,1237.405,1896.081,61.34482,10.124
17.1,2466250.0,144625.0,4195,77451,30.7,59.5,73.4,66.2,3130.2242,717.9757,1152.3023,673.4,2603.0,2246.0,987.0,1306.0,9321.8,3.6,63.1,4.7,1.9000000000000000,,,,,
17.1,2446200.0,144815.0,4115,77757,30.5,59.3,73.4,66.1,3157.7891,719.0943,1151.1991,672.8,2608.0,2053.0,986.0,1245.0,9354.7,3.5,63.1,4.5,1.9000000000000000,,,,,
16.3,2446250.0,145314.0,4352,77634,30.6,59.4,73.4,66.2,3307.4675,723.7509,1161.3376,678.7,2616.0,2103.0,984.0,1078.0,9373.2,3.5,63.3,4.4,1.9000000000000000,1398.202,1208.362,1813.484,61.83717,10.252
16.2,2476000.0,145534.0,4190,77499,31.2,59.5,73.5,66.3,3335.7685,728.76,1170.014,678.6,2511.0,2212.0,1028.0,1131.0,9380.2,3.9,63.3,4.5,1.8750000000000000,,,,,
16.1,2481200.0,145970.0,4187,77376,31.5,59.5,73.7,66.4,3371.0219,737.6615,1182.5956,672.9,2596.0,2047.0,990.0,1093.0,9469.0,3.7,63.4,4.4,1.9000000000000000,,,,,
16.3,2524250.0,146028.0,4279,77506,32.1,59.5,73.8,66.4,3393.9957,739.5523,1192.4579,674.3,2561.0,2267.0,1015.0,1141.0,9516.3,3.6,63.3,4.6,1.9000000000000000,1325.943,1110.222,1744.562,62.284,10.393
16.7,2569250.0,146057.0,4220,77851,32.7,59.4,73.6,66.3,3421.7662,737.5302,1205.0655,667.4,2574.0,2168.0,962.0,1249.0,9546.8,4.0,63.3,4.5,1.9500000000000000,,,,,
17.8,2519000.0,146320.0,4253,77982,32.0,59.4,73.5,66.2,3363.1339,731.416,1215.7887,665.7,2307.0,2138.0,1010.0,1245.0,9585.1,4.3,63.3,4.4,1.9200000000000000,,,,,
16.9,2496000.0,145586.0,4313,78818,32.0,58.9,73.4,65.9,3391.3265,736.5868,1226.474,669.2,2456.0,2178.0,1075.0,1206.0,9615.7,4.1,63.0,4.5,1.9000000000000000,1400.804,1179.661,1814.11,61.65661,10.455
16.6,2447750.0,145903.0,4473,78810,31.6,59.1,73.2,66.0,3410.5635,741.9143,1244.4631,667.9,2464.0,2183.0,1100.0,1132.0,9651.3,3.9,63.0,4.4,1.8500000000000000,,,,,
16.5,2482000.0,146063.0,4342,78671,31.9,59.3,73.3,66.0,3427.8354,750.5955,1263.8586,660.2,2551.0,2134.0,1138.0,1143.0,9667.3,3.7,63.0,4.6,1.9000000000000000,,,,,
17.2,2542250.0,145905.0,4410,78904,32.8,59.3,73.1,66.0,3447.5743,761.0247,1281.7591,660.8,2502.0,2203.0,1073.0,1291.0,9709.6,3.6,62.9,4.7,1.9000000000000000,1345.84,1149.382,1722.347,61.97214,10.574
17.0,2553000.0,145682.0,4576,79461,32.9,59.2,72.8,65.8,3469.7817,764.7988,1307.649,662.7,2614.0,2156.0,1086.0,1246.0,9753.9,3.3,62.7,4.6,1.9000000000000000,,,,,
16.3,2537200.0,146244.0,4521,79047,32.8,59.5,73.0,66.0,3502.5096,773.9508,1350.0221,659.7,2557.0,2292.0,1091.0,1264.0,9797.9,3.5,62.9,4.7,1.9000000000000000,,,,,
17.0,2561750.0,145946.0,4325,79532,33.2,59.2,72.9,65.8,3557.4295,773.1001,1374.815,659.4,2545.0,2502.0,1003.0,1298.0,9827.0,3.3,62.7,4.7,1.9500000000000000,1368.063,1126.304,1726.757,62.86259,10.678
17.3,2616750.0,146595.0,4494,79105,33.7,59.4,73.1,66.0,3586.2883,784.8239,1393.7677,650.7,2645.0,2241.0,992.0,1374.0,9897.8,3.1,62.9,4.7,2.0000000000000000,,,,,
16.6,2712000.0,146273.0,4618,79238,35.2,59.4,73.1,66.0,3598.7808,798.3836,1417.7037,649.5,2718.0,2376.0,1177.0,1324.0,9908.4,3.5,62.7,5.0,2.0600000000000000,,,,,
17.5,2798750.0,146378.0,4846,78554,35.6,59.5,73.4,66.2,3613.8264,799.676,1441.0106,649.3,2554.0,2406.0,1152.0,1388.0,9930.0,3.7,62.9,5.0,2.1000000000000000,1260.771,1090.441,1558.756,64.41587,10.599
16.9,2844250.0,146156.0,4902,79156,36.2,59.3,73.1,66.0,3629.3386,796.7766,1449.1328,649.0,2653.0,2370.0,1116.0,1329.0,9913.4,4.1,62.8,4.9,2.1250000000000000,,,,,
16.5,2912800.0,146086.0,4904,79087,37.1,59.5,73.1,66.1,3647.7135,798.3295,1470.742,650.6,2823.0,2537.0,1168.0,1323.0,9959.4,4.0,62.7,5.1,2.2000000000000000,,,,,
16.9,2964000.0,146132.0,5220,79429,37.6,59.4,72.9,65.9,3660.9739,803.6247,1490.0915,650.4,2493.0,2574.0,1314.0,1372.0,9996.8,3.4,62.7,5.0,2.2000000000000000,1285.329,1079.404,1570.559,64.11087,10.602
16.6,3013600.0,145908.0,5286,79102,38.1,59.6,73.1,66.1,3650.6337,808.6086,1491.1859,647.5,3278.0,2476.0,1219.0,1561.0,10053.8,7.8,62.5,5.4,2.2600000000000000,,,,,
17.1,3057750.0,145737.0,5540,79314,39.0,59.5,73.0,66.1,3637.3205,812.1232,1498.1997,645.9,2753.0,3016.0,1337.0,1576.0,10107.9,5.5,62.4,5.6,2.3000000000000000,,,,,
17.0,3176250.0,145532.0,5930,79395,45.2,59.4,73.1,66.1,3629.8274,822.3914,1512.1388,648.9,2854.0,2833.0,1450.0,1664.0,10104.7,4.4,62.2,5.8,2.3500000000000000,1226.043,1101.92,1496.693,67.57397,10.373
17.7,3378000.0,145203.0,5851,79466,62.9,59.6,72.9,66.1,3630.798,829.3572,1513.7036,643.6,3256.0,2758.0,1554.0,1866.0,10094.7,3.8,62.0,6.1,2.5200000000000000,,,,,
18.6,3521750.0,145076.0,6148,79790,66.5,59.4,72.9,66.0,3667.8843,837.0416,1530.9049,668.0,2848.0,3035.0,1599.0,2027.0,10043.5,4.7,61.9,6.1,2.6500000000000000,,,,,
19.9,3731000.0,144802.0,6690,79736,65.1,59.6,72.9,66.0,3825.0385,860.9928,1586.5603,679.2,3170.0,3055.0,1710.0,2280.0,9960.3,5.5,61.7,6.5,2.8000000000000000,721.414,847.956,891.223,73.48998,9.516
18.9,4096600.0,144100.0,7311,80189,66.6,59.5,72.7,65.9,3826.5069,869.8047,1575.6097,710.6,3335.0,3260.0,1704.0,2219.0,9820.8,6.5,61.4,6.8,3.0600000000000000,,,,,
19.9,4522250.0,143369.0,8029,80380,83.9,59.5,72.5,65.8,3819.0678,875.447,1558.8075,757.7,3255.0,3498.0,1936.0,2610.0,9730.7,6.4,61.0,7.3,3.3750000000000000,,,,,
19.8,4861200.0,142152.0,8046,80529,93.0,59.4,72.4,65.7,3801.7866,887.3371,1544.8286,746.8,3524.0,3662.0,2065.0,2699.0,9783.8,6.2,60.6,7.8,3.6200000000000000,1082.708,1083.083,1254.684,77.2997,9.132
20.2,5297000.0,141640.0,8796,80374,100.0,59.5,72.4,65.8,3825.4919,891.7441,1532.707,736.8,3450.0,3936.0,2456.0,2999.0,9766.0,5.5,60.3,8.3,3.9750000000000000,,,,,
20.9,5765750.0,140707.0,9145,80953,111.7,59.5,72.1,65.6,3825.643,877.9933,1511.301,743.0,3465.0,4122.0,2625.0,3260.0,9718.5,5.9,59.9,8.7,4.3250000000000000,,,,,
21.7,6184500.0,140656.0,8908,80762,121.8,59.4,72.3,65.7,3840.8355,866.0511,1491.6126,757.7,3338.0,4138.0,2634.0,3752.0,9724.8,6.8,59.8,9.0,4.6250000000000000,1161.627,1088.429,1356.958,80.4389,8.809
22.4,6525600.0,140248.0,9113,80705,130.7,59.4,72.4,65.7,3878.3577,861.7749,1469.401,759.3,3246.0,4458.0,3049.0,3973.0,9748.9,8.2,59.6,9.4,4.9000000000000000,,,,,
23.9,6534250.0,140009.0,9024,80938,138.5,59.5,72.2,65.7,3860.3529,854.6503,1436.2822,772.3,3114.0,4052.0,3488.0,4349.0,9806.9,6.7,59.4,9.5,4.9250000000000000,,,,,
25.1,6139000.0,139901.0,8891,81367,140.6,59.4,72.0,65.5,3839.2278,850.2787,1395.3934,774.2,3137.0,3505.0,2923.0,4917.0,9841.7,6.0,59.3,9.5,4.6000000000000000,1346.957,1250.078,1553.371,82.59064,8.674
25.3,6047800.0,139492.0,9029,81780,145.5,59.2,72.0,65.4,3814.5487,849.841,1363.5195,770.5,2940.0,3927.0,2791.0,5037.0,9961.0,4.9,59.1,9.6,4.5600000000000000,,,,,
26.6,5984750.0,138818.0,8847,82495,147.1,58.9,71.7,65.1,3766.2692,847.6964,1337.6635,771.3,2841.0,3775.0,2908.0,5494.0,9883.4,5.9,58.7,9.8,4.5000000000000000,,,,,
27.5,5765600.0,138432.0,8979,82766,144.2,58.8,71.6,65.0,3741.7732,842.7493,1307.86,774.9,3223.0,3552.0,3006.0,5643.0,9931.9,5.4,58.5,10.0,4.3800000000000000,1462.942,1309.857,1704.953,84.16278,8.684
28.9,5460500.0,138659.0,9114,82865,146.3,58.9,71.5,65.0,3805.506,841.8201,1290.1545,774.7,2816.0,3457.0,2847.0,5908.0,9940.5,5.9,58.6,9.9,4.1250000000000000,,,,,
29.7,5141750.0,138013.0,9098,83813,155.2,58.6,71.0,64.6,3776.8554,835.5234,1265.2555,778.8,2879.0,3457.0,2712.0,6122.0,9998.9,5.9,58.3,9.9,3.9000000000000000,,,,,
30.3,4839000.0,138438.0,8530,83349,161.4,58.8,71.2,64.8,3758.4838,819.5387,1238.6861,770.0,2921.0,3390.0,2574.0,6319.0,10001.8,6.1,58.5,9.8,3.7000000000000000,1530.604,1386.233,1786.945,86.76598,8.683
29.8,4793750.0,138581.0,8936,83304,158.7,58.9,71.2,64.9,3721.0013,812.0829,1223.5831,782.3,2807.0,3390.0,2793.0,6129.0,10030.6,5.8,58.5,9.8,3.7000000000000000,,,,,
31.6,4731750.0,138751.0,9233,83206,157.9,58.8,71.4,64.9,3704.3509,886.4344,1210.1101,787.6,2769.0,3294.0,2542.0,6545.0,10089.1,5.7,58.5,9.9,3.6500000000000000,,,,,
33.3,4728000.0,139297.0,9178,82707,148.7,58.9,71.8,65.2,3713.9185,1157.9697,1207.4849,781.5,2725.0,3086.0,2330.0,6800.0,10112.9,6.4,58.7,9.9,3.7000000000000000,1517.068,1378.523,1779.315,88.44771,8.711
34.0,4674800.0,139241.0,8845,83409,142.6,58.8,71.4,64.9,3699.6985,1149.2337,1196.7401,787.0,2773.0,3127.0,2260.0,6638.0,10131.0,7.0,58.6,9.6,3.6600000000000000,,,,,
34.5,4583250.0,139141.0,8577,84075,132.3,58.5,71.1,64.6,3682.3527,1140.04,1190.104,797.2,2683.0,3159.0,2284.0,6623.0,10151.4,6.9,58.5,9.4,3.5750000000000000,,,,,
33.9,4528600.0,139179.0,8500,84199,121.3,58.4,71.2,64.6,3661.9121,1136.5014,1188.9804,792.3,2806.0,2972.0,2208.0,6506.0,10184.7,6.8,58.5,9.4,3.5600000000000000,1600.154,1523.638,1879.334,89.93168,8.635
33.7,4461250.0,139438.0,8800,84014,141.1,58.6,71.3,64.7,3656.0884,1133.5941,1187.8347,802.4,2671.0,3534.0,2162.0,6259.0,10228.2,6.9,58.6,9.5,3.5250000000000000,,,,,
33.4,4467750.0,139396.0,9246,84347,130.7,58.5,71.1,64.6,3642.2127,1121.213,1185.9268,809.2,2819.0,3308.0,2291.0,6163.0,10249.0,6.7,58.5,9.5,3.5250000000000000,,,,,
34.0,4363400.0,139119.0,8837,84895,127.1,58.4,70.8,64.4,3627.1348,1114.8057,1184.9137,812.8,2655.0,3345.0,2387.0,6227.0,10304.7,6.6,58.3,9.4,3.4600000000000000,1599.159,1537.504,1890.461,92.02388,8.396
33.9,4195500.0,139044.0,8873,84590,124.2,58.6,70.9,64.6,3623.8581,1109.9688,1187.1107,832.6,2912.0,3321.0,2370.0,6326.0,10354.7,6.6,58.2,9.8,3.3500000000000000,,,,,
34.7,4100000.0,139301.0,8935,85240,120.3,58.3,70.7,64.3,3613.6782,1107.193,1192.444,833.1,2693.0,3169.0,2120.0,6429.0,10392.1,7.1,58.3,9.3,3.2500000000000000,,,,,
37.2,3918400.0,139250.0,8470,85441,120.2,58.3,70.5,64.2,3603.7424,1075.4663,1196.0085,838.0,2686.0,3033.0,2218.0,6175.0,10435.5,7.4,58.3,9.1,3.1200000000000000,1464.223,1385.233,1749.344,93.35519,8.17
37.4,3849250.0,139394.0,8464,85637,115.2,58.1,70.5,64.1,3569.998,1071.7425,1199.7574,843.9,2469.0,3118.0,2284.0,5892.0,10470.1,7.6,58.4,9.0,3.0500000000000000,,,,,
39.1,3765500.0,139639.0,8645,85623,114.6,58.3,70.4,64.2,3539.9161,1071.2231,1206.9371,847.9,2535.0,2980.0,2061.0,6105.0,10550.5,7.0,58.4,9.0,3.0000000000000000,,,,,
38.7,3770800.0,139586.0,8652,85603,110.4,58.3,70.5,64.2,3521.135,1076.7023,1214.8197,848.2,2787.0,2987.0,2090.0,5925.0,10587.6,6.9,58.4,9.1,3.0200000000000000,1529.084,1506.637,1814.197,92.5588,8.013
39.6,3773750.0,139624.0,8576,85834,109.8,58.1,70.5,64.1,3508.0648,1076.149,1228.9265,862.1,2668.0,2903.0,2052.0,6153.0,10612.0,6.9,58.3,9.0,3.0000000000000000,,,,,
39.9,3741750.0,139384.0,8427,86144,107.6,58.0,70.4,64.0,3501.1119,1079.8477,1233.6136,870.1,2933.0,2987.0,1871.0,6271.0,10636.8,7.2,58.2,9.1,3.0000000000000000,,,,,
40.7,3721600.0,139524.0,8281,86383,103.7,58.0,70.3,64.0,3497.7935,1081.7525,1244.2865,888.0,2632.0,2931.0,1982.0,6195.0,10677.5,7.2,58.2,9.0,2.9800000000000000,1539.465,1562.105,1795.846,94.85943,7.506
40.5,3716000.0,139942.0,8788,86111,103.9,58.1,70.5,64.1,3492.8156,1080.7765,1263.3331,934.7,2650.0,2989.0,2199.0,6048.0,10700.6,7.2,58.3,9.0,2.9750000000000000,,,,,
40.4,3742750.0,140183.0,9166,85940,101.2,58.3,70.5,64.2,3489.0351,1079.3255,1269.7002,939.0,2754.0,2881.0,2012.0,6304.0,10738.1,6.8,58.4,9.0,2.9750000000000000,,,,,
38.7,3701600.0,140368.0,8657,86308,100.8,58.1,70.4,64.1,3497.9548,1082.8356,1280.0926,943.6,2668.0,3250.0,1964.0,5838.0,10753.1,6.8,58.4,8.8,2.9200000000000000,1617.095,1662.068,1913.534,96.36931,7.317
40.2,3652500.0,140826.0,8447,86312,99.6,58.0,70.5,64.1,3505.1718,1084.4933,1292.8906,953.8,2556.0,2913.0,2009.0,5698.0,10759.5,6.9,58.6,8.6,2.9000000000000000,,,,,
