,A072RC1Q156SBEA,BUSLOANS,CE16OV,CIVPART,CONSUMER,CP,DPCCRC1M027SBEA,ECOMPCTSA,GOAI,HDTGPDUSQ163N,IURSA,LES1252881600Q,LNS15000000,M1V,PCE,PSAVERT,RRVRUSQ156N,TDSP,UEMP27OV,UEMPMEAN,UNRATE,W825RC1
1997-07-01,6.1,823.0071333333333333,129950.333333333333,67.1666666666666667,510.7679666666666667,587.262,4831.9666666666666667,,,,1.9538461538461536,314.0,66776.666666666667,8.102,5579.1666666666666667,6.1000000000000000,7.9,11.33802,1075.6666666666666667,16.1000000000000000,4.8666666666666667,19.6666666666666667
1997-10-01,6.3,839.6489000000000000,130503.666666666667,67.1666666666666667,501.3134333333333333,589.2080000000001,4906.7000000000000000,,,,1.907692307692308,314.0,67019.000000000000,8.195,5663.6333333333333333,6.3333333333333333,7.7,11.288261,985.3333333333333333,15.8000000000000000,4.6666666666666667,19.4333333333333333
1998-01-01,7.4,861.3511000000000000,130782.333333333333,67.1000000000000000,494.2906000000000000,514.609,4982.8333333333333333,,,,1.907692307692308,319.0,67247.333333333333,8.238,5721.3333333333333333,7.4333333333333333,7.7,11.144147,956.6666666666666667,15.1666666666666667,4.6333333333333333,19.4000000000000000
1998-04-01,7.0,877.1616666666666667,131259.333333333333,67.0000000000000000,496.2640333333333333,512.2330000000001,5087.1666666666666667,,,,1.8307692307692307,319.0,67579.333333333333,8.326,5832.5666666666666667,6.9666666666666667,8.0,11.166536,837.0000000000000000,14.5000000000000000,4.4000000000000000,19.3000000000000000
1998-07-01,6.7,904.6861666666666667,131568.333333333333,67.0666666666666667,490.2946333333333333,507.76099999999997,5176.2333333333333333,,,,1.8692307692307688,321.0,67668.333333333333,8.469,5926.8666666666666667,6.7000000000000000,8.2,11.152642,851.6666666666666667,14.0666666666666667,4.5333333333333333,20.2666666666666667
1998-10-01,6.1,937.6051000000000000,132293.666666666667,67.1666666666666667,495.5055666666666667,490.48699999999997,5283.2666666666666667,,,,1.8230769230769233,328.0,67666.000000000000,8.511000000000001,6028.2333333333333333,6.1000000000000000,7.8,11.216343,845.3333333333333333,14.2000000000000000,4.4333333333333333,19.8000000000000000
1999-01-01,6.1,939.3876666666666667,132943.333333333333,67.1333333333333333,495.7445666666666667,523.039,5348.9000000000000000,,,,1.8769230769230767,324.0,67975.666666666667,8.584,6102.5333333333333333,6.1333333333333333,8.2,11.281642999999999,743.0000000000000000,13.5333333333333333,4.3000000000000000,20.8000000000000000
1999-04-01,5.0,946.4636666666666667,133214.666666666667,67.1000000000000000,495.6728333333333333,537.8530000000001,5444.5000000000000000,,,,1.807692307692308,329.0,68300.333333333333,8.645,6225.3000000000000000,4.9333333333333333,8.1,11.433964,742.6666666666666667,13.6666666666666667,4.2666666666666667,20.8666666666666667
1999-07-01,4.5,967.6087666666666667,133570.666666666667,67.0333333333333333,493.6976333333333333,536.775,5527.3000000000000000,,,,1.8,330.0,68547.000000000000,8.816,6328.9333333333333333,4.5666666666666667,8.2,11.558227,715.6666666666666667,13.2666666666666667,4.2333333333333333,20.3333333333333333
1999-10-01,4.5,993.2100333333333333,134275.000000000000,67.0666666666666667,497.8166666666666667,556.245,5644.0666666666666667,0.6,,,1.7,335.0,68669.333333333333,8.902000000000001,6459.5666666666666667,4.5333333333333333,7.9,11.54535,695.3333333333333333,13.0333333333333333,4.0666666666666667,20.0000000000000000
2000-01-01,4.9,1015.4895666666666667,136619.333333333333,67.3000000000000000,511.8935333333333333,527.5740000000001,5788.2333333333333333,0.8,,,1.7,334.0,69200.000000000000,8.988999999999999,6613.6000000000000000,4.9000000000000000,7.9,11.503207000000002,665.3333333333333333,12.8000000000000000,4.0333333333333333,20.5666666666666667
2000-04-01,4.9,1050.0151666666666667,136946.666666666667,67.1666666666666667,524.6080000000000000,519.811,5852.1000000000000000,0.9,,,1.6,334.0,69665.333333333333,9.251,6707.5333333333333333,4.9333333333333333,8.0,11.659949000000001,623.0000000000000000,12.4333333333333333,3.9333333333333333,19.9666666666666667
2000-07-01,5.0,1071.0789333333333333,136695.333333333333,66.9000000000000000,537.9583000000000000,513.298,5941.7333333333333333,1.0,,,1.6928571428571428,335.0,70481.333333333333,9.372,6815.3666666666666667,4.9666666666666667,8.2,11.836638,684.3333333333333333,12.8333333333333333,4.0000000000000000,20.5666666666666667
2000-10-01,4.4,1081.2423666666666667,137341.333333333333,66.9000000000000000,549.3461000000000000,491.81,6015.6000000000000000,1.0,,,1.7692307692307692,334.0,70616.333333333333,9.549,6912.1000000000000000,4.4333333333333333,7.8,12.063363,620.6666666666666667,12.5333333333333333,3.9000000000000000,21.8333333333333333
2001-01-01,5.0,1093.4606333333333333,137724.333333333333,67.1666666666666667,557.8071000000000000,528.836,6083.6666666666666667,1.1,,,1.9769230769230768,333.0,70292.666666666667,9.501,6986.9000000000000000,5.0000000000000000,8.2,12.161004,695.3333333333333333,12.7666666666666667,4.2333333333333333,25.4666666666666667
2001-04-01,4.6,1081.8003333333333333,137088.000000000000,66.7666666666666667,564.0291333333333333,551.684,6132.3666666666666667,1.1,,,2.207692307692308,336.0,71320.666666666667,9.458,7036.3333333333333333,4.6000000000000000,8.3,12.383891,682.0000000000000000,12.4000000000000000,4.4000000000000000,28.4000000000000000
2001-07-01,6.5,1059.7026333333333333,136719.333333333333,66.7000000000000000,566.0869666666666667,505.61,6171.1333333333333333,1.1,,,2.4538461538461536,338.0,71779.333333333333,9.096,7064.6333333333333333,6.4666666666666667,8.4,12.323497,792.6666666666666667,13.1333333333333333,4.8333333333333333,33.1333333333333333
2001-10-01,4.0,1033.4735666666666667,136225.666666666667,66.7000000000000000,570.8657000000000000,489.45300000000003,6309.0333333333333333,1.2,,,2.784615384615385,340.0,71901.000000000000,9.086,7174.6666666666666667,4.0000000000000000,8.8,12.622888,1047.0000000000000000,14.0333333333333333,5.5000000000000000,40.6666666666666667
2002-01-01,5.9,1013.5917666666666667,136105.333333333333,66.6333333333333333,575.0519000000000000,538.0880000000001,6355.1333333333333333,1.3,,,2.784615384615385,341.0,72325.333333333333,9.055,7209.9333333333333333,5.9333333333333333,9.1,12.416731,1249.0000000000000000,15.0333333333333333,5.7000000000000000,42.8333333333333333
2002-04-01,6.2,991.7814333333333333,136360.000000000000,66.6666666666666667,580.1483333333333333,596.1519999999999,6415.6000000000000000,1.4,,,2.869230769230769,339.0,72380.333333333333,9.155,7302.1000000000000000,6.2333333333333333,8.4,12.336400999999999,1557.3333333333333333,16.6666666666666667,5.8333333333333333,60.5000000000000000
2002-07-01,5.5,971.8192333333333333,136806.666666666667,66.6000000000000000,589.3064000000000000,652.139,6494.3666666666666667,1.5,,,2.761538461538461,337.0,72745.666666666667,9.205,7390.9666666666666667,5.5333333333333333,9.0,12.377288,1579.0000000000000000,17.0000000000000000,5.7333333333333333,56.9333333333333333
2002-10-01,5.6,960.4060666666666667,136651.666666666667,66.4333333333333333,607.5710666666666667,725.113,6551.2333333333333333,1.5,,,2.7538461538461534,336.0,73403.000000000000,9.14,7467.7333333333333333,5.6333333333333333,9.3,12.346964,1773.3333333333333333,17.9666666666666667,5.8666666666666667,53.7000000000000000
2003-01-01,5.4,943.1705666666666667,137444.333333333333,66.3666666666666667,607.3322333333333333,721.5239999999999,6602.4666666666666667,1.6,,,2.7384615384615385,335.0,74090.000000000000,9.056000000000001,7555.8000000000000000,5.4666666666666667,9.4,12.345912,1807.3333333333333333,18.3666666666666667,5.8666666666666667,51.7666666666666667
2003-04-01,5.5,925.5185000000000000,137655.666666666667,66.4333333333333333,609.6271000000000000,723.377,6707.8000000000000000,1.7,,,2.9,338.0,74097.333333333333,8.932,7642.5666666666666667,5.5333333333333333,9.6,12.28618,1985.3333333333333333,19.4333333333333333,6.1333333333333333,55.2333333333333333
2003-07-01,5.8,910.3685000000000000,137544.000000000000,66.1333333333333333,618.3501333333333333,763.915,6840.0000000000000000,1.8,,,2.8230769230769233,337.0,75026.000000000000,8.941,7802.5666666666666667,5.7666666666666667,9.9,12.137832000000001,1993.6666666666666667,19.4666666666666667,6.1333333333333333,54.2333333333333333
2003-10-01,5.3,884.1278333333333333,138273.000000000000,66.0333333333333333,642.8634666666666667,816.612,6916.6666666666666667,1.9,,,2.6538461538461537,337.0,75461.333333333333,9.046,7891.5000000000000000,5.3666666666666667,10.2,12.213932000000002,1965.3333333333333333,19.6666666666666667,5.8333333333333333,51.4666666666666667
2004-01-01,5.0,873.4488666666666667,138489.000000000000,66.0333333333333333,670.9439666666666667,928.2289999999999,7023.7000000000000000,2.0,,,2.4538461538461536,337.0,75524.333333333333,9.039,8027.7333333333333333,4.9666666666666667,10.4,12.209204,1916.6666666666666667,19.9333333333333333,5.7000000000000000,42.2333333333333333
2004-04-01,5.4,865.5015333333333333,138902.000000000000,66.0000000000000000,676.4000666666666667,967.703,7113.9000000000000000,2.0,,,2.369230769230769,341.0,75848.333333333333,9.062000000000001,8133.0000000000000000,5.4333333333333333,10.2,12.131074,1817.0000000000000000,19.9666666666666667,5.6000000000000000,35.8666666666666667
2004-07-01,5.0,882.6664000000000000,139538.666666666667,65.9666666666666667,683.3759333333333333,1010.194,7230.4666666666666667,2.1,,,2.3,335.0,76123.000000000000,9.096,8264.3666666666666667,4.9666666666666667,10.1,12.243886999999999,1674.3333333333333333,19.0000000000000000,5.4333333333333333,34.7000000000000000
2004-10-01,5.1,897.7969666666666667,140029.333333333333,65.9333333333333333,685.5139000000000000,1010.6469999999999,7348.8666666666666667,2.2,,,2.1692307692307686,337.0,76413.000000000000,9.135,8425.5666666666666667,5.1000000000000000,10.0,12.236402,1697.3333333333333333,19.5333333333333333,5.4333333333333333,32.9000000000000000
2005-01-01,3.4,933.0449666666666667,140428.000000000000,65.8666666666666667,692.5379666666666667,1228.657,7437.9000000000000000,2.3,22835860.0,88.405,2.1153846153846154,336.0,76777.000000000000,9.317,8522.9666666666666667,3.4000000000000000,10.1,12.558089,1645.3333333333333333,19.3666666666666667,5.3000000000000000,32.0666666666666667
2005-04-01,3.1,967.4273333333333333,141525.666666666667,66.1000000000000000,692.7200000000000000,1252.5839999999998,7565.4000000000000000,2.4,23225964.0,89.961,2.023076923076923,334.0,76532.000000000000,9.436,8671.4333333333333333,3.1000000000000000,9.8,12.559301,1507.3333333333333333,18.7000000000000000,5.1000000000000000,30.9000000000000000
2005-07-01,2.5,995.4965333333333333,142287.000000000000,66.1333333333333333,704.8382000000000000,1296.981,7670.9333333333333333,2.5,23733860.0,91.029,2.0461538461538464,331.0,76700.666666666667,9.558,8849.2333333333333333,2.4666666666666667,9.9,12.620301,1408.6666666666666667,17.9666666666666667,4.9666666666666667,31.5333333333333333
2005-10-01,3.4,1024.4319000000000000,142599.666666666667,66.0333333333333333,703.4993000000000000,1363.54,7746.7666666666666667,2.6,24256101.0,91.939,2.1142857142857143,332.0,77163.333333333333,9.692,8944.9000000000000000,3.3666666666666667,9.6,12.590688,1382.6666666666666667,17.6333333333333333,4.9666666666666667,32.5666666666666667
2006-01-01,4.2,1058.6644666666666667,143449.333333333333,66.1000000000000000,702.9842333333333333,1387.911,7901.2000000000000000,2.7,24604792.0,92.73,1.95,332.0,77207.333333333333,9.855,9090.6666666666666667,4.2000000000000000,9.5,12.608005,1276.3333333333333333,17.2666666666666667,4.7333333333333333,30.3000000000000000
2006-04-01,3.9,1102.3204000000000000,144067.666666666667,66.1333333333333333,716.8080000000000000,1425.152,7985.3333333333333333,2.8,24842698.0,94.242,1.8692307692307688,329.0,77331.333333333333,9.954,9210.2333333333333333,3.8333333333333333,9.6,12.682648,1269.6666666666666667,16.8000000000000000,4.6333333333333333,29.5000000000000000
2006-07-01,3.5,1144.7150333333333333,144547.333333333333,66.1333333333333333,715.7957666666666667,1444.7910000000002,8073.3333333333333333,3.0,25058383.0,95.82600000000001,1.8928571428571428,334.0,77581.000000000000,10.124,9333.0333333333333333,3.4666666666666667,9.9,12.787286,1285.0000000000000000,17.1000000000000000,4.6333333333333333,30.5666666666666667
2006-10-01,3.7,1171.3157333333333333,145606.000000000000,66.3000000000000000,730.0574666666666667,1398.2020000000002,8199.0666666666666667,3.1,25219544.0,96.6,1.8923076923076925,337.0,77503.000000000000,10.252,9407.4666666666666667,3.7000000000000000,9.8,12.869185,1100.6666666666666667,16.2000000000000000,4.4333333333333333,31.1000000000000000
2007-01-01,4.0,1204.4373666666666667,146135.000000000000,66.3000000000000000,736.1661666666666667,1325.943,8301.8333333333333333,3.2,25630832.0,96.664,1.9230769230769231,336.0,77779.666666666667,10.392999999999999,9549.4000000000000000,3.9666666666666667,10.1,12.880983,1211.6666666666666667,16.9333333333333333,4.5000000000000000,32.2666666666666667
2007-04-01,3.9,1244.9319000000000000,145850.666666666667,65.9666666666666667,743.0322000000000000,1400.8039999999999,8358.7000000000000000,3.4,26121304.0,97.605,1.8846153846153848,335.0,78766.333333333333,10.455,9644.7666666666666667,3.9000000000000000,9.5,12.956324,1160.3333333333333333,16.6666666666666667,4.5000000000000000,31.8333333333333333
2007-07-01,3.5,1313.1434000000000000,145943.666666666667,65.9333333333333333,766.5914333333333333,1345.84,8451.5666666666666667,3.5,26368941.0,98.29899999999999,1.9,336.0,79137.333333333333,10.574000000000002,9753.8000000000000000,3.4666666666666667,9.8,13.076464,1267.0000000000000000,16.8333333333333333,4.6666666666666667,32.8333333333333333
2007-10-01,3.3,1395.4288000000000000,146271.333333333333,65.9333333333333333,785.4358666666666667,1368.0629999999999,8541.4000000000000000,3.5,26832921.0,98.777,2.007692307692308,332.0,79291.666666666667,10.677999999999999,9877.7333333333333333,3.3000000000000000,9.6,13.215152999999999,1332.0000000000000000,16.9666666666666667,4.8000000000000000,34.0333333333333333
2008-01-01,3.9,1453.6284666666666667,146206.666666666667,66.1000000000000000,798.2607000000000000,1260.771,8565.7333333333333333,3.6,27006436.0,99.821,2.1461538461538465,335.0,78932.333333333333,10.599,9934.2666666666666667,3.9333333333333333,10.1,13.13538,1346.6666666666666667,16.9666666666666667,5.0000000000000000,36.3000000000000000
2008-04-01,5.6,1493.1590333333333333,145925.666666666667,66.0333333333333333,808.1188333333333333,1285.329,8635.4666666666666667,3.6,27560979.0,98.33,2.2538461538461534,335.0,79281.666666666667,10.602,10052.8333333333333333,5.5666666666666667,10.0,12.791798,1503.0000000000000000,16.8666666666666667,5.3333333333333333,38.2333333333333333
2008-07-01,4.3,1518.9157666666666667,145270.333333333333,66.0666666666666667,829.5967333333333333,1226.0430000000001,8635.9333333333333333,3.6,27436449.0,99.10700000000001,2.507692307692308,331.0,79550.333333333333,10.373,10080.9666666666666667,4.3000000000000000,9.9,12.874559,1852.3333333333333333,17.7666666666666667,6.0000000000000000,58.2000000000000000
2008-10-01,6.1,1573.6591666666666667,144090.333333333333,65.9000000000000000,868.7481666666666667,721.414,8533.1333333333333333,3.6,25952972.0,98.89299999999999,3.0769230769230766,340.0,80101.666666666667,9.516,9837.2666666666666667,6.1333333333333333,10.1,12.82451,2369.6666666666666667,19.5666666666666667,6.8666666666666667,71.8666666666666667
2009-01-01,5.9,1529.6122000000000000,141499.666666666667,65.7000000000000000,885.6915000000000000,1082.708,8514.0666666666666667,3.8,24814442.0,99.318,3.9461538461538463,345.0,80618.666666666667,9.132,9756.1000000000000000,5.8666666666666667,10.1,12.755467,2986.0000000000000000,20.3000000000000000,8.2666666666666667,101.5666666666666667
2009-04-01,7.2,1465.7652666666666667,140304.333333333333,65.7000000000000000,860.8254333333333333,1161.627,8512.4000000000000000,4.0,24659800.0,99.46,4.823076923076923,345.0,80801.666666666667,8.809,9760.2000000000000000,7.2333333333333333,10.6,12.369977,4024.6666666666666667,22.6666666666666667,9.3000000000000000,130.3333333333333333
2009-07-01,5.6,1365.5254666666666667,139403.666666666667,65.3333333333333333,849.2720333333333333,1346.957,8607.6333333333333333,4.1,24900137.0,99.027,4.553846153846154,345.0,81880.666666666667,8.674,9895.3666666666666667,5.6000000000000000,11.1,12.235314,5149.3333333333333333,25.6666666666666667,9.6333333333333333,144.4000000000000000
2009-10-01,5.7,1287.7566666666666667,138368.000000000000,64.8666666666666667,840.0309333333333333,1462.942,8634.1333333333333333,4.1,25303526.0,97.59200000000001,4.153846153846153,344.0,83148.000000000000,8.684,9957.1000000000000000,5.7333333333333333,10.7,11.96205,5891.0000000000000000,28.7000000000000000,9.9333333333333333,148.5666666666666667
2010-01-01,5.9,1224.1264333333333333,138590.000000000000,64.8666666666666667,839.3520000000000000,1530.604,8706.6666666666666667,4.2,25791798.0,96.25,3.684615384615385,344.0,83286.333333333333,8.683,10040.5000000000000000,5.8666666666666667,10.6,11.681742999999999,6331.0000000000000000,30.5666666666666667,9.8333333333333333,159.3333333333333333
2010-04-01,6.7,1198.1096666666666667,139226.333333333333,64.9000000000000000,1149.0811333333333333,1517.068,8808.8666666666666667,4.4,26242361.0,94.51799999999999,3.6461538461538465,342.0,83397.000000000000,8.711,10131.7666666666666667,6.7666666666666667,10.6,11.349494,6687.0000000000000000,33.9333333333333333,9.6333333333333333,141.2000000000000000
2010-07-01,6.8,1187.5806333333333333,139337.666666666667,64.6333333333333333,1130.4361666666666667,1600.154,8882.2333333333333333,4.6,26608845.0,93.148,3.5384615384615383,342.0,84186.666666666667,8.635,10220.6333333333333333,6.8000000000000000,10.3,11.141269,6309.3333333333333333,33.6666666666666667,9.4666666666666667,131.0333333333333333
2010-10-01,6.8,1188.1561333333333333,139154.666666666667,64.4333333333333333,1110.6558333333333333,1599.1589999999999,8965.6000000000000000,4.6,27046447.0,92.26700000000001,3.361538461538461,341.0,84908.333333333333,8.396,10350.5000000000000000,6.7666666666666667,9.4,10.976751,6327.3333333333333333,34.2000000000000000,9.5000000000000000,123.8666666666666667
2011-01-01,7.4,1200.9010000000000000,139427.666666666667,64.1666666666666667,1072.8106333333333333,1464.223,9067.6666666666666667,4.7,27510762.0,91.86,3.0615384615384613,338.0,85567.000000000000,8.17,10485.3666666666666667,7.3333333333333333,9.7,10.777215,6057.3333333333333333,37.9000000000000000,9.0333333333333333,116.6666666666666667
2011-04-01,7.0,1225.7866000000000000,139531.333333333333,64.1000000000000000,1077.5663333333333333,1529.0839999999998,9154.0000000000000000,4.8,27953951.0,90.331,3.007692307692308,336.0,85860.333333333333,8.013,10612.1333333333333333,7.0000000000000000,9.2,10.692857,6116.3333333333333333,39.4000000000000000,9.0666666666666667,109.2666666666666667
2011-07-01,7.1,1259.1066000000000000,139883.000000000000,64.1000000000000000,1080.6181666666666667,1539.465,9234.8333333333333333,4.9,28178343.0,89.475,2.976923076923077,336.0,86144.666666666667,7.506,10705.4000000000000000,7.0666666666666667,9.8,10.581254,6182.3333333333333333,40.5333333333333333,9.0000000000000000,102.9333333333333333
2011-10-01,7.2,1292.2709666666666667,140698.666666666667,64.0666666666666667,1084.5291000000000000,1617.095,9299.1333333333333333,5.1,28354924.0,88.331,2.8714285714285714,335.0,86403.000000000000,7.317,10761.6000000000000000,7.1666666666666667,9.4,10.452772,5707.3333333333333333,39.7666666666666667,8.6333333333333333,99.7666666666666667
2012-01-01,8.2,1338.9533000000000000,141826.000000000000,63.7666666666666667,1088.0401333333333333,1880.0220000000002,9462.4333333333333333,5.2,28944267.0,86.821,2.6769230769230767,335.0,87836.000000000000,7.2379999999999995,10922.4666666666666667,8.1666666666666667,8.8,10.201967,5318.0000000000000000,39.7333333333333333,8.2666666666666667,94.6333333333333333
2012-04-01,8.9,1381.7977000000000000,142165.333333333333,63.7333333333333333,1098.3205000000000000,1801.743,9492.0666666666666667,5.3,28979426.0,85.83,2.6,337.0,88137.333333333333,7.141,10964.8666666666666667,8.8666666666666667,8.6,10.074306,5314.0000000000000000,39.7000000000000000,8.2000000000000000,86.2333333333333333
2012-07-01,8.1,1424.6288333333333333,142542.333333333333,63.6000000000000000,1100.9055666666666667,1818.3310000000001,9532.8666666666666667,5.4,29173247.0,85.486,2.6,333.0,88607.000000000000,6.921,11014.2666666666666667,8.1000000000000000,8.6,10.135072000000001,5054.3333333333333333,39.5666666666666667,8.0333333333333333,78.4666666666666667
2012-10-01,10.2,1460.3153333333333333,143364.666666666667,63.7000000000000000,1104.0479666666666667,1785.961,9636.9000000000000000,5.6,29650449.0,84.94200000000001,2.5384615384615383,333.0,88662.333333333333,6.712999999999999,11125.7000000000000000,10.1666666666666667,8.7,9.814903,4853.6666666666666667,38.7333333333333333,7.8000000000000000,75.1333333333333333
2013-01-01,6.0,1492.1625666666666667,143323.333333333333,63.4666666666666667,1108.4196666666666667,1766.372,9711.1000000000000000,5.6,29843786.0,83.598,2.3923076923076922,331.0,89468.666666666667,6.692,11223.1666666666666667,6.0000000000000000,8.6,10.172811,4645.0000000000000000,36.3333333333333333,7.7333333333333333,69.0000000000000000
2013-04-01,6.6,1513.1568333333333333,143838.666666666667,63.4000000000000000,1120.8379666666666667,1757.557,9753.2000000000000000,5.8,30134194.0,83.307,2.3230769230769233,335.0,89803.333333333333,6.587000000000001,11239.6000000000000000,6.6333333333333333,8.2,10.094628,4390.0000000000000000,36.5666666666666667,7.5333333333333333,64.7666666666666667
2013-07-01,6.7,1535.0032000000000000,144336.000000000000,63.2666666666666667,1127.2508000000000000,1792.757,9836.5000000000000000,5.9,30400374.0,82.70299999999999,2.284615384615385,334.0,90330.666666666667,6.584,11330.9333333333333333,6.7000000000000000,8.3,10.052585,4228.6666666666666667,37.4333333333333333,7.2333333333333333,59.1000000000000000
2013-10-01,6.3,1560.6446000000000000,144264.666666666667,62.9000000000000000,1131.4494000000000000,1838.838,9959.7333333333333333,6.1,30787035.0,82.631,2.2,334.0,91524.333333333333,6.476,11475.1000000000000000,6.2333333333333333,8.2,10.052503999999999,3976.3333333333333333,36.0666666666666667,6.9333333333333333,57.1666666666666667
2014-01-01,7.1,1613.6728333333333333,145310.666666666667,62.9666666666666667,1135.4571333333333333,1767.596,10026.2000000000000000,6.3,31167559.0,82.42,2.1692307692307686,335.0,91465.333333333333,6.273,11574.2333333333333333,7.1333333333333333,8.3,9.953303,3698.0000000000000000,35.6333333333333333,6.6666666666666667,39.0000000000000000
2014-04-01,7.4,1663.8668666666666667,145913.000000000000,62.8333333333333333,1154.1145666666666667,1865.14,10216.6333333333333333,6.4,31662760.0,81.434,2.0307692307692307,330.0,92038.333333333333,6.225,11756.9000000000000000,7.3666666666666667,7.5,9.88822,3318.3333333333333333,34.4000000000000000,6.2000000000000000,35.8000000000000000
2014-07-01,7.4,1710.7393666666666667,146569.000000000000,62.8666666666666667,1170.4970000000000000,1917.769,10384.8333333333333333,6.6,31999041.0,80.117,1.8923076923076925,336.0,92173.666666666667,6.251,11915.3333333333333333,7.4333333333333333,7.4,9.843456,3014.0000000000000000,32.2000000000000000,6.0666666666666667,34.0333333333333333
2014-10-01,7.5,1751.5137333333333333,147482.000000000000,62.8666666666666667,1182.3625000000000000,1879.109,10533.8666666666666667,6.8,32130830.0,79.929,1.807692307692308,336.0,92428.333333333333,6.159,12044.5333333333333333,7.4666666666666667,7.0,9.822314,2839.6666666666666667,32.5666666666666667,5.7000000000000000,33.0000000000000000
2015-01-01,8.0,1811.5077333333333333,148106.000000000000,62.7333333333333333,1190.4321666666666667,1770.989,10635.0000000000000000,7.0,31917770.0,78.972,1.7692307692307692,341.0,93129.000000000000,6.0329999999999995,12099.0666666666666667,8.0000000000000000,7.1,9.817255000000001,2658.0000000000000000,31.2333333333333333,5.5333333333333333,32.9000000000000000
2015-04-01,7.5,1863.9293666666666667,148714.666666666667,62.8000000000000000,1208.1302666666666667,1789.3210000000001,10790.3000000000000000,7.2,32266158.0,78.76899999999999,1.7,339.0,93203.333333333333,6.071000000000001,12255.5333333333333333,7.5000000000000000,6.8,9.844729,2408.3333333333333333,30.0000000000000000,5.4333333333333333,32.4000000000000000
2015-07-01,7.3,1902.5508000000000000,148945.666666666667,62.5333333333333333,1228.6955000000000000,1732.3470000000002,10919.4666666666666667,7.4,32406564.0,78.579,1.7,340.0,94132.000000000000,6.042000000000001,12389.3000000000000000,7.3333333333333333,7.3,9.890531,2132.0000000000000000,27.4000000000000000,5.1000000000000000,32.5000000000000000
2015-10-01,7.4,1942.5228666666666667,149612.333333333333,62.5666666666666667,1251.8332666666666667,1635.297,11020.9333333333333333,7.6,32298706.0,78.58800000000001,1.6153846153846154,345.0,94186.333333333333,5.997000000000001,12446.0000000000000000,7.3333333333333333,7.0,9.837038,2110.3333333333333333,27.7666666666666667,5.0333333333333333,32.4000000000000000
2016-01-01,7.4,1990.4036666666666667,150936.666666666667,62.8333333333333333,1275.4694333333333333,1693.864,11151.5666666666666667,7.9,32303760.0,78.14699999999999,1.6,346.0,93881.000000000000,5.901,12551.6666666666666667,7.4333333333333333,7.0,9.797414999999999,2154.0000000000000000,28.9333333333333333,4.9000000000000000,32.5333333333333333
2016-04-01,6.8,2044.4344000000000000,151143.000000000000,62.7666666666666667,1300.8776333333333333,1752.4029999999998,11269.1000000000000000,8.1,32696435.0,78.104,1.6,345.0,94216.000000000000,5.782,12707.5000000000000000,6.8333333333333333,6.7,9.88466,2019.3333333333333333,27.6000000000000000,4.9333333333333333,32.5666666666666667
2016-07-01,6.6,2059.1739333333333333,151698.000000000000,62.8666666666666667,1332.2702333333333333,1743.1960000000001,11394.9000000000000000,8.3,33070662.0,78.405,1.5769230769230769,346.0,94365.000000000000,5.715,12841.1333333333333333,6.6333333333333333,6.8,9.941933,1948.6666666666666667,27.1666666666666667,4.9000000000000000,32.3666666666666667
2016-10-01,6.6,2085.3549000000000000,151968.000000000000,62.7333333333333333,1350.1803000000000000,1805.9589999999998,11521.0666666666666667,8.5,33457790.0,78.068,1.5,349.0,94938.000000000000,5.692,12979.5000000000000000,6.6333333333333333,6.9,9.910507,1890.3333333333333333,26.2666666666666667,4.7666666666666667,31.5000000000000000
2017-01-01,6.9,2078.0312666666666667,152538.000000000000,62.8666666666666667,1363.6521333333333333,1899.067,11676.5666666666666667,8.7,33984605.0,77.471,1.4583333333333333,352.0,94389.000000000000,5.622000000000001,13153.2000000000000000,6.9000000000000000,7.0,9.858286,1772.6666666666666667,25.4000000000000000,4.5666666666666667,30.9000000000000000
2017-04-01,7.4,2071.5308333333333333,153215.666666666667,62.8666666666666667,1370.9623333333333333,1885.4360000000001,11751.7333333333333333,9.0,34167883.0,77.721,1.4,353.0,94529.666666666667,5.545,13241.2666666666666667,7.3666666666666667,7.3,9.825557,1694.6666666666666667,24.6333333333333333,4.4000000000000000,30.2000000000000000
2017-07-01,7.5,2087.5702333333333333,153823.333333333333,62.9333333333333333,1385.8583000000000000,1934.366,11867.9333333333333333,9.1,34490926.0,77.459,1.4,352.0,94618.666666666667,5.507999999999999,13370.900000000000,7.4666666666666667,7.5,9.812182,1708.3333333333333333,25.1000000000000000,4.3000000000000000,30.3000000000000000
2017-10-01,7.0,2107.0711333333333333,153764.333333333333,62.7000000000000000,1419.7920000000000000,1768.632,12044.7666666666666667,9.4,35255510.0,77.258,1.3692307692307693,345.0,95507.333333333333,5.5120000000000005,13596.033333333333,7.0000000000000000,6.9,9.807286999999999,1567.3333333333333333,24.9666666666666667,4.1333333333333333,29.8333333333333333
2018-01-01,7.7,2117.2523000000000000,154978.333333333333,62.8666666666666667,1436.7635000000000000,1900.1870000000001,12182.9666666666666667,9.6,35838590.0,76.303,1.3230769230769233,351.0,95430.333333333333,5.5329999999999995,13755.566666666667,7.7000000000000000,7.0,9.71918,1403.3333333333333333,23.7666666666666667,4.0333333333333333,29.2333333333333333
2018-04-01,7.8,2176.6034666666666667,155606.333333333333,62.9333333333333333,1464.9235333333333333,1907.8470000000002,12348.8666666666666667,9.8,36453036.0,75.85300000000001,1.2307692307692308,351.0,95451.666666666667,5.6339999999999995,13939.866666666667,7.7666666666666667,6.8,9.684349000000001,1344.6666666666666667,21.7000000000000000,3.9333333333333333,27.9000000000000000
